'Elapsed time','MLII','V1',
'12:39.353',0.035,0.265,00000000000010110110000
'12:39.356',0.03,0.19,00000000000010011100000
'12:39.358',0.005,0.035,00000000000000011010000
'12:39.361',0.005,-0.11,00000000000000011010000
'12:39.364',0.035,-0.305,00000000000010110110000
'12:39.367',0.115,-0.46,00000000001001011010000
'12:39.369',0.225,-0.605,00000000010010011010000
'12:39.372',0.34,-0.725,00000000011011110110000
'12:39.375',0.435,-0.765,00000000100011101000000
'12:39.378',0.52,-0.765,00000000101010100110000
'12:39.381',0.57,-0.65,00000000101110101100000
'12:39.383',0.525,-0.505,00000000101011000000000
'12:39.386',0.43,-0.35,00000000100011001110000
'12:39.389',0.25,-0.21,00000000010100011110000
'12:39.392',0.065,-0.1,00000000000101010100000
'12:39.394',-0.045,0.005,11111111111100010100000
'12:39.397',-0.125,0.11,11111111110101110000000
'12:39.400',-0.11,0.17,11111111110110111110000
'12:39.403',-0.095,0.21,11111111111000001100000
'12:39.406',-0.065,0.21,11111111111010101010000
'12:39.408',-0.085,0.185,11111111111001000010000
'12:39.411',-0.105,0.17,11111111110111011000000
'12:39.414',-0.13,0.15,11111111110101010110000
'12:39.417',-0.14,0.16,11111111110100100000000
'12:39.419',-0.155,0.155,11111111110011010010000
'12:39.422',-0.13,0.16,11111111110101010110000
'12:39.425',-0.135,0.15,11111111110100111100000
'12:39.428',-0.145,0.16,11111111110100000110000
'12:39.431',-0.165,0.19,11111111110010011110000
'12:39.433',-0.13,0.225,11111111110101010110000
'12:39.436',-0.105,0.245,11111111110111011000000
'12:39.439',-0.065,0.265,11111111111010101010000
'12:39.442',-0.045,0.275,11111111111100010100000
'12:39.444',-0.025,0.27,11111111111101111100000
'12:39.447',-0.005,0.295,11111111111111100100000
'12:39.450',0.02,0.31,00000000000001101000000
'12:39.453',0.06,0.33,00000000000100111010000
'12:39.456',0.095,0.325,00000000000111110010000
'12:39.458',0.09,0.3,00000000000111010110000
'12:39.461',0.085,0.265,00000000000110111100000
'12:39.464',0.085,0.26,00000000000110111100000
'12:39.467',0.09,0.265,00000000000111010110000
'12:39.469',0.085,0.29,00000000000110111100000
'12:39.472',0.115,0.285,00000000001001011010000
'12:39.475',0.125,0.27,00000000001010001110000
'12:39.478',0.1,0.25,00000000001000001100000
'12:39.481',0.085,0.24,00000000000110111100000
'12:39.483',0.09,0.26,00000000000111010110000
'12:39.486',0.12,0.265,00000000001001110100000
'12:39.489',0.125,0.26,00000000001010001110000
'12:39.492',0.115,0.255,00000000001001011010000
'12:39.494',0.12,0.245,00000000001001110100000
'12:39.497',0.105,0.225,00000000001000100110000
'12:39.500',0.105,0.23,00000000001000100110000
'12:39.503',0.115,0.24,00000000001001011010000
'12:39.506',0.145,0.245,00000000001011111000000
'12:39.508',0.125,0.245,00000000001010001110000
'12:39.511',0.11,0.225,00000000001001000000000
'12:39.514',0.1,0.235,00000000001000001100000
'12:39.517',0.11,0.255,00000000001001000000000
'12:39.519',0.125,0.26,00000000001010001110000
'12:39.522',0.13,0.255,00000000001010101000000
'12:39.525',0.15,0.25,00000000001100010010000
'12:39.528',0.135,0.225,00000000001011000010000
'12:39.531',0.13,0.23,00000000001010101000000
'12:39.533',0.13,0.24,00000000001010101000000
'12:39.536',0.135,0.24,00000000001011000010000
'12:39.539',0.155,0.245,00000000001100101100000
'12:39.542',0.14,0.245,00000000001011011110000
'12:39.544',0.13,0.23,00000000001010101000000
'12:39.547',0.12,0.21,00000000001001110100000
'12:39.550',0.11,0.235,00000000001001000000000
'12:39.553',0.145,0.24,00000000001011111000000
'12:39.556',0.155,0.245,00000000001100101100000
'12:39.558',0.155,0.25,00000000001100101100000
'12:39.561',0.135,0.235,00000000001011000010000
'12:39.564',0.135,0.24,00000000001011000010000
'12:39.567',0.13,0.235,00000000001010101000000
'12:39.569',0.145,0.24,00000000001011111000000
'12:39.572',0.155,0.25,00000000001100101100000
'12:39.575',0.165,0.24,00000000001101100000000
'12:39.578',0.135,0.23,00000000001011000010000
'12:39.581',0.12,0.235,00000000001001110100000
'12:39.583',0.12,0.24,00000000001001110100000
'12:39.586',0.125,0.255,00000000001010001110000
'12:39.589',0.14,0.25,00000000001011011110000
'12:39.592',0.14,0.245,00000000001011011110000
'12:39.594',0.13,0.23,00000000001010101000000
'12:39.597',0.115,0.23,00000000001001011010000
'12:39.600',0.105,0.23,00000000001000100110000
'12:39.603',0.11,0.245,00000000001001000000000
'12:39.606',0.115,0.25,00000000001001011010000
'12:39.608',0.095,0.245,00000000000111110010000
'12:39.611',0.085,0.23,00000000000110111100000
'12:39.614',0.07,0.225,00000000000101101110000
'12:39.617',0.06,0.225,00000000000100111010000
'12:39.619',0.065,0.245,00000000000101010100000
'12:39.622',0.07,0.245,00000000000101101110000
'12:39.625',0.07,0.245,00000000000101101110000
'12:39.628',0.045,0.23,00000000000011101010000
'12:39.631',0.015,0.23,00000000000001001110000
'12:39.633',0.025,0.235,00000000000010000010000
'12:39.636',0.025,0.24,00000000000010000010000
'12:39.639',0.025,0.245,00000000000010000010000
'12:39.642',0,0.23,00000000000000000000000
'12:39.644',-0.005,0.21,11111111111111100100000
'12:39.647',-0.03,0.195,11111111111101100010000
'12:39.650',-0.025,0.195,11111111111101111100000
'12:39.653',-0.04,0.205,11111111111100101110000
'12:39.656',-0.03,0.195,11111111111101100010000
'12:39.658',-0.045,0.19,11111111111100010100000
'12:39.661',-0.065,0.175,11111111111010101010000
'12:39.664',-0.08,0.165,11111111111001011100000
'12:39.667',-0.085,0.18,11111111111001000010000
'12:39.669',-0.095,0.195,11111111111000001100000
'12:39.672',-0.08,0.18,11111111111001011100000
'12:39.675',-0.095,0.145,11111111111000001100000
'12:39.678',-0.1,0.13,11111111110111110010000
'12:39.681',-0.12,0.125,11111111110110001010000
'12:39.683',-0.145,0.12,11111111110100000110000
'12:39.686',-0.145,0.135,11111111110100000110000
'12:39.689',-0.13,0.145,11111111110101010110000
'12:39.692',-0.14,0.135,11111111110100100000000
'12:39.694',-0.16,0.135,11111111110010111000000
'12:39.697',-0.155,0.145,11111111110011010010000
'12:39.700',-0.16,0.155,11111111110010111000000
'12:39.703',-0.155,0.2,11111111110011010010000
'12:39.706',-0.14,0.23,11111111110100100000000
'12:39.708',-0.12,0.26,11111111110110001010000
'12:39.711',-0.1,0.255,11111111110111110010000
'12:39.714',-0.095,0.255,11111111111000001100000
'12:39.717',-0.06,0.255,11111111111011000100000
'12:39.719',-0.035,0.265,11111111111101001000000
'12:39.722',-0.03,0.265,11111111111101100010000
'12:39.725',-0.03,0.245,11111111111101100010000
'12:39.728',-0.045,0.23,11111111111100010100000
'12:39.731',-0.05,0.2,11111111111011111000000
'12:39.733',-0.045,0.215,11111111111100010100000
'12:39.736',-0.045,0.225,11111111111100010100000
'12:39.739',-0.04,0.23,11111111111100101110000
'12:39.742',-0.045,0.2,11111111111100010100000
'12:39.744',-0.055,0.19,11111111111011011110000
'12:39.747',-0.065,0.18,11111111111010101010000
'12:39.750',-0.06,0.185,11111111111011000100000
'12:39.753',-0.03,0.2,11111111111101100010000
'12:39.756',-0.035,0.21,11111111111101001000000
'12:39.758',-0.045,0.215,11111111111100010100000
'12:39.761',-0.07,0.19,11111111111010010000000
'12:39.764',-0.08,0.185,11111111111001011100000
'12:39.767',-0.065,0.185,11111111111010101010000
'12:39.769',-0.055,0.205,11111111111011011110000
'12:39.772',-0.035,0.21,11111111111101001000000
'12:39.775',-0.05,0.19,11111111111011111000000
'12:39.778',-0.06,0.18,11111111111011000100000
'12:39.781',-0.07,0.17,11111111111010010000000
'12:39.783',-0.065,0.185,11111111111010101010000
'12:39.786',-0.06,0.19,11111111111011000100000
'12:39.789',-0.045,0.21,11111111111100010100000
'12:39.792',-0.05,0.2,11111111111011111000000
'12:39.794',-0.05,0.18,11111111111011111000000
'12:39.797',-0.075,0.18,11111111111001110110000
'12:39.800',-0.06,0.2,11111111111011000100000
'12:39.803',-0.055,0.215,11111111111011011110000
'12:39.806',-0.04,0.24,11111111111100101110000
'12:39.808',-0.06,0.27,11111111111011000100000
'12:39.811',-0.075,0.295,11111111111001110110000
'12:39.814',-0.1,0.325,11111111110111110010000
'12:39.817',-0.11,0.305,11111111110110111110000
'12:39.819',-0.13,0.285,11111111110101010110000
'12:39.822',-0.155,0.215,11111111110011010010000
'12:39.825',-0.18,0.095,11111111110001010000000
'12:39.828',-0.19,-0.06,11111111110000011010000
'12:39.831',-0.17,-0.24,11111111110010000100000
'12:39.833',-0.085,-0.415,11111111111001000010000
'12:39.836',0.04,-0.545,00000000000011010000000
'12:39.839',0.19,-0.635,00000000001111100100000
'12:39.842',0.315,-0.65,00000000011001110010000
'12:39.844',0.405,-0.605,00000000100001001010000
'12:39.847',0.435,-0.505,00000000100011101000000
'12:39.850',0.41,-0.36,00000000100001100100000
'12:39.853',0.29,-0.22,00000000010111110000000
'12:39.856',0.15,-0.08,00000000001100010010000
'12:39.858',0.03,0.05,00000000000010011100000
'12:39.861',-0.02,0.16,11111111111110010110000
'12:39.864',-0.04,0.255,11111111111100101110000
'12:39.867',0,0.295,00000000000000000000000
'12:39.869',0.025,0.315,00000000000010000010000
'12:39.872',0.055,0.315,00000000000100100000000
'12:39.875',0.055,0.28,00000000000100100000000
'12:39.878',0.035,0.265,00000000000010110110000
'12:39.881',0.005,0.27,00000000000000011010000
'12:39.883',-0.005,0.275,11111111111111100100000
'12:39.886',-0.005,0.275,11111111111111100100000
'12:39.889',0.01,0.265,00000000000000110100000
'12:39.892',0.015,0.26,00000000000001001110000
'12:39.894',0.005,0.235,00000000000000011010000
'12:39.897',-0.005,0.245,11111111111111100100000
'12:39.900',0.005,0.255,00000000000000011010000
'12:39.903',0.015,0.265,00000000000001001110000
'12:39.906',0.03,0.265,00000000000010011100000
'12:39.908',0.02,0.25,00000000000001101000000
'12:39.911',0.02,0.225,00000000000001101000000
'12:39.914',0.01,0.225,00000000000000110100000
'12:39.917',0.02,0.245,00000000000001101000000
'12:39.919',0.045,0.265,00000000000011101010000
'12:39.922',0.07,0.28,00000000000101101110000
'12:39.925',0.09,0.275,00000000000111010110000
'12:39.928',0.09,0.285,00000000000111010110000
'12:39.931',0.11,0.29,00000000001001000000000
'12:39.933',0.13,0.29,00000000001010101000000
'12:39.936',0.18,0.3,00000000001110101110000
'12:39.939',0.2,0.3,00000000010000011000000
'12:39.942',0.21,0.285,00000000010001001100000
'12:39.944',0.205,0.26,00000000010000110010000
'12:39.947',0.2,0.245,00000000010000011000000
'12:39.950',0.195,0.255,00000000001111111110000
'12:39.953',0.185,0.27,00000000001111001000000
'12:39.956',0.185,0.275,00000000001111001000000
'12:39.958',0.15,0.275,00000000001100010010000
'12:39.961',0.13,0.275,00000000001010101000000
'12:39.964',0.115,0.265,00000000001001011010000
'12:39.967',0.1,0.27,00000000001000001100000
'12:39.969',0.095,0.255,00000000000111110010000
'12:39.972',0.075,0.255,00000000000110001000000
'12:39.975',0.06,0.245,00000000000100111010000
'12:39.978',0.03,0.215,00000000000010011100000
'12:39.981',0,0.215,00000000000000000000000
'12:39.983',-0.01,0.22,11111111111111001010000
'12:39.986',-0.005,0.24,11111111111111100100000
'12:39.989',-0.005,0.23,11111111111111100100000
'12:39.992',-0.01,0.225,11111111111111001010000
'12:39.994',-0.035,0.22,11111111111101001000000
'12:39.997',-0.05,0.21,11111111111011111000000
