'Elapsed time','MLII','V1',
'13:29.256',-0.215,0.08,11111111101110011000000
'13:29.258',-0.22,0.095,11111111101101111110000
'13:29.261',-0.21,0.055,11111111101110110010000
'13:29.264',-0.215,-0.005,11111111101110011000000
'13:29.267',-0.235,-0.045,11111111101100101110000
'13:29.269',-0.23,-0.1,11111111101101001010000
'13:29.272',-0.23,-0.115,11111111101101001010000
'13:29.275',-0.225,-0.125,11111111101101100100000
'13:29.278',-0.215,-0.075,11111111101110011000000
'13:29.281',-0.205,-0.025,11111111101111001100000
'13:29.283',-0.215,0,11111111101110011000000
'13:29.286',-0.225,0.01,11111111101101100100000
'13:29.289',-0.235,0.025,11111111101100101110000
'13:29.292',-0.24,0.05,11111111101100010100000
'13:29.294',-0.22,0.05,11111111101101111110000
'13:29.297',-0.215,0,11111111101110011000000
'13:29.300',-0.225,-0.09,11111111101101100100000
'13:29.303',-0.24,-0.135,11111111101100010100000
'13:29.306',-0.24,-0.12,11111111101100010100000
'13:29.308',-0.23,-0.045,11111111101101001010000
'13:29.311',-0.21,0.035,11111111101110110010000
'13:29.314',-0.21,0.06,11111111101110110010000
'13:29.317',-0.21,0.04,11111111101110110010000
'13:29.319',-0.225,0.02,11111111101101100100000
'13:29.322',-0.225,-0.03,11111111101101100100000
'13:29.325',-0.225,-0.055,11111111101101100100000
'13:29.328',-0.21,-0.06,11111111101110110010000
'13:29.331',-0.2,-0.02,11111111101111100110000
'13:29.333',-0.215,0.025,11111111101110011000000
'13:29.336',-0.22,0.04,11111111101101111110000
'13:29.339',-0.23,0.005,11111111101101001010000
'13:29.342',-0.225,-0.015,11111111101101100100000
'13:29.344',-0.2,0.005,11111111101111100110000
'13:29.347',-0.195,0.05,11111111110000000000000
'13:29.350',-0.205,0.05,11111111101111001100000
'13:29.353',-0.22,0.015,11111111101101111110000
'13:29.356',-0.235,-0.05,11111111101100101110000
'13:29.358',-0.255,-0.03,11111111101011000110000
'13:29.361',-0.23,0.02,11111111101101001010000
'13:29.364',-0.21,0.03,11111111101110110010000
'13:29.367',-0.21,0.03,11111111101110110010000
'13:29.369',-0.23,0,11111111101101001010000
'13:29.372',-0.24,-0.04,11111111101100010100000
'13:29.375',-0.235,-0.03,11111111101100101110000
'13:29.378',-0.21,-0.015,11111111101110110010000
'13:29.381',-0.195,-0.005,11111111110000000000000
'13:29.383',-0.205,0.005,11111111101111001100000
'13:29.386',-0.22,0.01,11111111101101111110000
'13:29.389',-0.23,0.04,11111111101101001010000
'13:29.392',-0.23,0.035,11111111101101001010000
'13:29.394',-0.225,0.01,11111111101101100100000
'13:29.397',-0.21,0.005,11111111101110110010000
'13:29.400',-0.22,-0.005,11111111101101111110000
'13:29.403',-0.22,-0.035,11111111101101111110000
'13:29.406',-0.245,-0.06,11111111101011111010000
'13:29.408',-0.23,-0.06,11111111101101001010000
'13:29.411',-0.23,-0.035,11111111101101001010000
'13:29.414',-0.215,-0.005,11111111101110011000000
'13:29.417',-0.21,0.025,11111111101110110010000
'13:29.419',-0.215,0,11111111101110011000000
'13:29.422',-0.225,-0.03,11111111101101100100000
'13:29.425',-0.23,-0.035,11111111101101001010000
'13:29.428',-0.22,-0.04,11111111101101111110000
'13:29.431',-0.215,-0.015,11111111101110011000000
'13:29.433',-0.23,-0.005,11111111101101001010000
'13:29.436',-0.235,0.015,11111111101100101110000
'13:29.439',-0.25,0.01,11111111101011100000000
'13:29.442',-0.25,-0.01,11111111101011100000000
'13:29.444',-0.23,-0.025,11111111101101001010000
'13:29.447',-0.23,-0.04,11111111101101001010000
'13:29.450',-0.245,-0.045,11111111101011111010000
'13:29.453',-0.255,-0.08,11111111101011000110000
'13:29.456',-0.285,-0.095,11111111101000101000000
'13:29.458',-0.305,-0.105,11111111100111000000000
'13:29.461',-0.325,-0.115,11111111100101011000000
'13:29.464',-0.325,-0.14,11111111100101011000000
'13:29.467',-0.355,-0.18,11111111100010111010000
'13:29.469',-0.385,-0.205,11111111100000011100000
'13:29.472',-0.41,-0.185,11111111011110011010000
'13:29.475',-0.425,-0.135,11111111011101001010000
'13:29.478',-0.4,-0.075,11111111011111001110000
'13:29.481',-0.365,-0.03,11111111100010000110000
'13:29.483',-0.335,0.02,11111111100100100010000
'13:29.486',-0.32,0.04,11111111100101110010000
'13:29.489',-0.32,0.06,11111111100101110010000
'13:29.492',-0.315,0.025,11111111100110001100000
'13:29.494',-0.3,-0.02,11111111100111011010000
'13:29.497',-0.275,-0.055,11111111101001011110000
'13:29.500',-0.255,-0.07,11111111101011000110000
'13:29.503',-0.23,-0.035,11111111101101001010000
'13:29.506',-0.225,0.03,11111111101101100100000
'13:29.508',-0.22,0.095,11111111101101111110000
'13:29.511',-0.22,0.155,11111111101101111110000
'13:29.514',-0.18,0.18,11111111110001010000000
'13:29.517',-0.17,0.165,11111111110010000100000
'13:29.519',-0.165,0.1,11111111110010011110000
'13:29.522',-0.175,0.05,11111111110001101010000
'13:29.525',-0.17,0.025,11111111110010000100000
'13:29.528',-0.155,0.04,11111111110011010010000
'13:29.531',-0.145,0.015,11111111110100000110000
'13:29.533',-0.145,-0.015,11111111110100000110000
'13:29.536',-0.16,-0.06,11111111110010111000000
'13:29.539',-0.18,-0.055,11111111110001010000000
'13:29.542',-0.18,-0.05,11111111110001010000000
'13:29.544',-0.165,-0.035,11111111110010011110000
'13:29.547',-0.145,-0.015,11111111110100000110000
'13:29.550',-0.14,-0.025,11111111110100100000000
'13:29.553',-0.15,-0.07,11111111110011101100000
'13:29.556',-0.165,-0.07,11111111110010011110000
'13:29.558',-0.165,-0.005,11111111110010011110000
'13:29.561',-0.16,0.105,11111111110010111000000
'13:29.564',-0.14,0.195,11111111110100100000000
'13:29.567',-0.145,0.17,11111111110100000110000
'13:29.569',-0.145,0.05,11111111110100000110000
'13:29.572',-0.16,-0.065,11111111110010111000000
'13:29.575',-0.145,-0.12,11111111110100000110000
'13:29.578',-0.12,-0.2,11111111110110001010000
'13:29.581',-0.07,-0.315,11111111111010010000000
'13:29.583',0.005,-0.5,00000000000000011010000
'13:29.586',0.15,-0.65,00000000001100010010000
'13:29.589',0.305,-0.75,00000000011000111110000
'13:29.592',0.485,-0.79,00000000100111101110000
'13:29.594',0.665,-0.735,00000000110110011110000
'13:29.597',0.81,-0.625,00000001000010010110000
'13:29.600',0.855,-0.515,00000001000110000010000
'13:29.603',0.76,-0.41,00000000111110010000000
'13:29.606',0.465,-0.33,00000000100110000100000
'13:29.608',0.09,-0.25,00000000000111010110000
'13:29.611',-0.17,-0.2,11111111110010000100000
'13:29.614',-0.25,-0.145,11111111101011100000000
'13:29.617',-0.28,-0.08,11111111101001000010000
'13:29.619',-0.25,-0.02,11111111101011100000000
'13:29.622',-0.245,0.005,11111111101011111010000
'13:29.625',-0.235,0.035,11111111101100101110000
'13:29.628',-0.205,0.065,11111111101111001100000
'13:29.631',-0.19,0.11,11111111110000011010000
'13:29.633',-0.195,0.155,11111111110000000000000
'13:29.636',-0.205,0.19,11111111101111001100000
'13:29.639',-0.225,0.21,11111111101101100100000
'13:29.642',-0.23,0.185,11111111101101001010000
'13:29.644',-0.21,0.08,11111111101110110010000
'13:29.647',-0.185,-0.07,11111111110000110110000
'13:29.650',-0.18,-0.175,11111111110001010000000
'13:29.653',-0.195,-0.185,11111111110000000000000
'13:29.656',-0.18,-0.12,11111111110001010000000
'13:29.658',-0.185,-0.04,11111111110000110110000
'13:29.661',-0.165,0.005,11111111110010011110000
'13:29.664',-0.145,0.04,11111111110100000110000
'13:29.667',-0.15,0.035,11111111110011101100000
'13:29.669',-0.145,0.05,11111111110100000110000
'13:29.672',-0.17,0.05,11111111110010000100000
'13:29.675',-0.17,0.06,11111111110010000100000
'13:29.678',-0.16,0.075,11111111110010111000000
'13:29.681',-0.155,0.11,11111111110011010010000
'13:29.683',-0.165,0.12,11111111110010011110000
'13:29.686',-0.17,0.13,11111111110010000100000
'13:29.689',-0.175,0.125,11111111110001101010000
'13:29.692',-0.155,0.135,11111111110011010010000
'13:29.694',-0.15,0.105,11111111110011101100000
'13:29.697',-0.145,0.07,11111111110100000110000
'13:29.700',-0.15,0.035,11111111110011101100000
'13:29.703',-0.165,0.04,11111111110010011110000
'13:29.706',-0.165,0.1,11111111110010011110000
'13:29.708',-0.16,0.18,11111111110010111000000
'13:29.711',-0.135,0.26,11111111110100111100000
'13:29.714',-0.12,0.295,11111111110110001010000
'13:29.717',-0.13,0.23,11111111110101010110000
'13:29.719',-0.15,0.085,11111111110011101100000
'13:29.722',-0.165,-0.04,11111111110010011110000
'13:29.725',-0.16,-0.085,11111111110010111000000
'13:29.728',-0.13,-0.055,11111111110101010110000
'13:29.731',-0.105,0.005,11111111110111011000000
'13:29.733',-0.115,0.05,11111111110110100100000
'13:29.736',-0.145,0.08,11111111110100000110000
'13:29.739',-0.17,0.105,11111111110010000100000
'13:29.742',-0.16,0.115,11111111110010111000000
'13:29.744',-0.155,0.135,11111111110011010010000
'13:29.747',-0.12,0.15,11111111110110001010000
'13:29.750',-0.115,0.155,11111111110110100100000
'13:29.753',-0.135,0.13,11111111110100111100000
'13:29.756',-0.16,0.065,11111111110010111000000
'13:29.758',-0.175,-0.03,11111111110001101010000
'13:29.761',-0.175,-0.075,11111111110001101010000
'13:29.764',-0.155,-0.04,11111111110011010010000
'13:29.767',-0.165,-0.005,11111111110010011110000
'13:29.769',-0.17,0.005,11111111110010000100000
'13:29.772',-0.18,-0.005,11111111110001010000000
'13:29.775',-0.195,-0.015,11111111110000000000000
'13:29.778',-0.17,0.015,11111111110010000100000
'13:29.781',-0.15,0.04,11111111110011101100000
'13:29.783',-0.15,0.06,11111111110011101100000
'13:29.786',-0.145,0.05,11111111110100000110000
'13:29.789',-0.18,0.07,11111111110001010000000
'13:29.792',-0.185,0.105,11111111110000110110000
'13:29.794',-0.165,0.15,11111111110010011110000
'13:29.797',-0.17,0.17,11111111110010000100000
'13:29.800',-0.175,0.15,11111111110001101010000
'13:29.803',-0.175,0.075,11111111110001101010000
'13:29.806',-0.185,0.02,11111111110000110110000
'13:29.808',-0.18,-0.005,11111111110001010000000
'13:29.811',-0.17,0.025,11111111110010000100000
'13:29.814',-0.16,0.045,11111111110010111000000
'13:29.817',-0.16,0.07,11111111110010111000000
'13:29.819',-0.19,0.09,11111111110000011010000
'13:29.822',-0.205,0.14,11111111101111001100000
'13:29.825',-0.2,0.215,11111111101111100110000
'13:29.828',-0.19,0.28,11111111110000011010000
'13:29.831',-0.18,0.26,11111111110001010000000
'13:29.833',-0.19,0.175,11111111110000011010000
'13:29.836',-0.205,0.04,11111111101111001100000
'13:29.839',-0.225,-0.04,11111111101101100100000
'13:29.842',-0.235,-0.045,11111111101100101110000
'13:29.844',-0.23,-0.015,11111111101101001010000
'13:29.847',-0.21,0.005,11111111101110110010000
'13:29.850',-0.23,-0.005,11111111101101001010000
'13:29.853',-0.245,-0.03,11111111101011111010000
'13:29.856',-0.27,-0.02,11111111101001111000000
'13:29.858',-0.275,0.01,11111111101001011110000
'13:29.861',-0.25,0.055,11111111101011100000000
'13:29.864',-0.25,0.075,11111111101011100000000
'13:29.867',-0.25,0.025,11111111101011100000000
'13:29.869',-0.28,-0.01,11111111101001000010000
'13:29.872',-0.295,-0.03,11111111100111110100000
'13:29.875',-0.315,0.005,11111111100110001100000
'13:29.878',-0.295,0.04,11111111100111110100000
'13:29.881',-0.285,0.065,11111111101000101000000
'13:29.883',-0.295,0.06,11111111100111110100000
'13:29.886',-0.315,0.01,11111111100110001100000
'13:29.889',-0.32,-0.035,11111111100101110010000
'13:29.892',-0.34,-0.03,11111111100100001000000
'13:29.894',-0.335,0.02,11111111100100100010000
'13:29.897',-0.31,0.06,11111111100110100110000
'13:29.900',-0.31,0.095,11111111100110100110000
'13:29.903',-0.32,0.075,11111111100101110010000
'13:29.906',-0.34,0.005,11111111100100001000000
'13:29.908',-0.34,-0.06,11111111100100001000000
'13:29.911',-0.335,-0.105,11111111100100100010000
'13:29.914',-0.305,-0.1,11111111100111000000000
'13:29.917',-0.31,-0.085,11111111100110100110000
'13:29.919',-0.305,-0.05,11111111100111000000000
'13:29.922',-0.325,-0.025,11111111100101011000000
'13:29.925',-0.325,-0.005,11111111100101011000000
'13:29.928',-0.31,0.015,11111111100110100110000
'13:29.931',-0.31,0.01,11111111100110100110000
'13:29.933',-0.325,0.005,11111111100101011000000
'13:29.936',-0.325,0,11111111100101011000000
'13:29.939',-0.32,-0.015,11111111100101110010000
'13:29.942',-0.32,0.015,11111111100101110010000
'13:29.944',-0.31,0.035,11111111100110100110000
'13:29.947',-0.3,0.02,11111111100111011010000
'13:29.950',-0.305,0.005,11111111100111000000000
'13:29.953',-0.32,-0.005,11111111100101110010000
'13:29.956',-0.32,0,11111111100101110010000
'13:29.958',-0.31,0.01,11111111100110100110000
'13:29.961',-0.29,0.05,11111111101000001110000
'13:29.964',-0.275,0.055,11111111101001011110000
'13:29.967',-0.29,0.09,11111111101000001110000
'13:29.969',-0.305,0.065,11111111100111000000000
'13:29.972',-0.31,0.065,11111111100110100110000
'13:29.975',-0.31,0.085,11111111100110100110000
'13:29.978',-0.28,0.13,11111111101001000010000
'13:29.981',-0.265,0.12,11111111101010010010000
'13:29.983',-0.275,0.06,11111111101001011110000
'13:29.986',-0.295,-0.03,11111111100111110100000
'13:29.989',-0.295,-0.04,11111111100111110100000
'13:29.992',-0.29,-0.04,11111111101000001110000
'13:29.994',-0.275,-0.05,11111111101001011110000
'13:29.997',-0.26,-0.08,11111111101010101100000
